timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-08 09:45:32,2026-07-08 09:45:32,bovada,Wimbledon - Men's Singles (3),Wimbledon,Men's Singles,1,1,Taylor Fritz,Alexander Zverev,taylor fritz,alexander zverev,7/8/26 1:30 PM,7/8/26 1:30 PM,False,-140,+115,1.7142857142857144,2.15,0.5833333333333333,0.46511627906976744,-1.0,(-115),(-115),44.5,(-115),(-115),True,True,True,True,Wimbledon - Men's Singles (3)|alexander zverev|taylor fritz|7/8/26 1:30 PM|-140|+115
2026-07-08 09:45:32,2026-07-08 09:45:32,bovada,Wimbledon - Men's Singles (3),Wimbledon,Men's Singles,1,2,Flavio Cobolli,Arthur Fery,flavio cobolli,arthur fery,7/8/26 2:00 PM,7/8/26 2:00 PM,False,-285,+225,1.3508771929824561,3.25,0.7402597402597403,0.3076923076923077,-5.0,(-105),(-125),38.0,(-115),(-115),True,True,True,True,Wimbledon - Men's Singles (3)|arthur fery|flavio cobolli|7/8/26 2:00 PM|-285|+225
2026-07-08 09:45:33,2026-07-08 09:45:33,bovada,Wimbledon - Men's Singles (3),Wimbledon,Men's Singles,1,3,Jannik Sinner,Novak Djokovic,jannik sinner,novak djokovic,7/10/26 12:30 PM,7/10/26 12:30 PM,False,-450,+350,1.2222222222222223,4.5,0.8181818181818181,0.2222222222222222,-5.5,(-105),(-125),38.0,(-120),(-110),True,True,True,True,Wimbledon - Men's Singles (3)|jannik sinner|novak djokovic|7/10/26 12:30 PM|-450|+350
2026-07-08 09:45:38,2026-07-08 09:45:38,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,1,Denis Constantin Spiridon,Tristan Berard,denis constantin spiridon,tristan berard,7/8/26 9:00 AM,7/8/26 9:00 AM,False,+110,-155,2.1,1.6451612903225805,0.47619047619047616,0.607843137254902,+2.0,(-120),(-120),21.0,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|denis constantin spiridon|tristan berard|7/8/26 9:00 AM|+110|-155
2026-07-08 09:45:39,2026-07-08 09:45:39,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,2,Florent Bax,Justin Lenders,florent bax,justin lenders,7/8/26 9:00 AM,7/8/26 9:00 AM,False,-7500,+1200,1.0133333333333334,13.0,0.9868421052631579,0.07692307692307693,-6.5,(-115),(-125),18.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|florent bax|justin lenders|7/8/26 9:00 AM|-7500|+1200
2026-07-08 09:45:39,2026-07-08 09:45:39,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,3,Benjamin Pietri,Pablo Pradat,benjamin pietri,pablo pradat,7/8/26 7:30 AM,7/8/26 7:30 AM,False,-750,+425,1.1333333333333333,5.25,0.8823529411764706,0.19047619047619047,,,,18.0,(-135),(-105),True,False,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|benjamin pietri|pablo pradat|7/8/26 7:30 AM|-750|+425
2026-07-08 09:45:40,2026-07-08 09:45:40,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,4,Valentin Lapalu,Axel Garcian,valentin lapalu,axel garcian,7/8/26 7:30 AM,7/8/26 7:30 AM,False,+135,-190,2.35,1.526315789473684,0.425531914893617,0.6551724137931035,+3.0,(-120),(-120),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|axel garcian|valentin lapalu|7/8/26 7:30 AM|+135|-190
2026-07-08 09:45:41,2026-07-08 09:45:41,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,5,Yanis Ghazouani Durand,Tanguy Genier,yanis ghazouani durand,tanguy genier,7/8/26 7:30 AM,7/8/26 7:30 AM,False,-215,+150,1.4651162790697674,2.5,0.6825396825396826,0.4,-3.5,(-120),(-120),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|tanguy genier|yanis ghazouani durand|7/8/26 7:30 AM|-215|+150
2026-07-08 09:45:42,2026-07-08 09:45:42,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,6,Arthur Bonnaud,Alexander Weis,arthur bonnaud,alexander weis,7/8/26 9:00 AM,7/8/26 9:00 AM,False,+650,-1600,7.5,1.0625,0.13333333333333333,0.9411764705882353,+6.5,(-135),(-105),18.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|alexander weis|arthur bonnaud|7/8/26 9:00 AM|+650|-1600
2026-07-08 09:45:42,2026-07-08 09:45:42,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,7,Gabriele Vulpitta,Nicolo Toffanin,gabriele vulpitta,nicolo toffanin,7/8/26 3:30 PM,7/8/26 3:30 PM,False,-440,+275,1.2272727272727273,3.75,0.8148148148148148,0.26666666666666666,-5.5,(-115),(-125),19.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|gabriele vulpitta|nicolo toffanin|7/8/26 3:30 PM|-440|+275
2026-07-08 09:45:43,2026-07-08 09:45:43,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,8,Laurent Lokoli,Mathieu Scaglia,laurent lokoli,mathieu scaglia,7/8/26 3:30 PM,7/8/26 3:30 PM,False,-5000,+1000,1.02,11.0,0.9803921568627451,0.09090909090909091,-6.5,(-130),(-110),17.5,(-135),(-105),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|laurent lokoli|mathieu scaglia|7/8/26 3:30 PM|-5000|+1000
2026-07-08 09:45:44,2026-07-08 09:45:44,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,9,Mikail Alimli,Damien Salvestre,mikail alimli,damien salvestre,7/8/26 3:30 PM,7/8/26 3:30 PM,False,+190,-280,2.9,1.3571428571428572,0.3448275862068966,0.7368421052631579,+4.0,(-125),(-115),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|damien salvestre|mikail alimli|7/8/26 3:30 PM|+190|-280
2026-07-08 09:45:45,2026-07-08 09:45:45,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,10,Leonardo Primucci,Henri Haupt,leonardo primucci,henri haupt,7/8/26 4:30 PM,7/8/26 4:30 PM,False,-1200,+575,1.0833333333333333,6.75,0.9230769230769231,0.14814814814814814,-6.5,(-110),(-130),18.0,(-130),(-110),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|henri haupt|leonardo primucci|7/8/26 4:30 PM|-1200|+575
2026-07-08 09:45:45,2026-07-08 09:45:45,bovada,ITF Men's - ITF Men Bastia-Lucciana (11),ITF,ITF Men Bastia-Lucciana,2,11,Alejandro Arcila,Rodrigo Alujas,alejandro arcila,rodrigo alujas,7/9/26 8:00 AM,7/9/26 8:00 AM,False,-120,-120,1.8333333333333335,1.8333333333333335,0.5454545454545454,0.5454545454545454,-120,(-120),(-120),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Bastia-Lucciana (11)|alejandro arcila|rodrigo alujas|7/9/26 8:00 AM|-120|-120
2026-07-08 09:45:50,2026-07-08 09:45:50,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,1,Ioannis Xilas,Isac Strömberg,ioannis xilas,isac stromberg,7/8/26 9:00 AM,7/8/26 9:00 AM,False,-1800,+700,1.0555555555555556,8.0,0.9473684210526315,0.125,,,,,,,True,False,False,True,ITF Men's - ITF Men Kassel (11)|ioannis xilas|isac stromberg|7/8/26 9:00 AM|-1800|+700
2026-07-08 09:45:51,2026-07-08 09:45:51,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,2,Mariano Dedura-Palomero,Lasse Poertner,mariano dedura-palomero,lasse poertner,7/8/26 9:00 AM,7/8/26 9:00 AM,False,-105,-135,1.9523809523809523,1.7407407407407407,0.5121951219512195,0.574468085106383,+1.0,(-120),(-120),21.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Kassel (11)|lasse poertner|mariano dedura-palomero|7/8/26 9:00 AM|-105|-135
2026-07-08 09:45:52,2026-07-08 09:45:52,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,3,Michel Hopp,David Fix,michel hopp,david fix,7/8/26 9:00 AM,7/8/26 9:00 AM,False,-190,+135,1.526315789473684,2.35,0.6551724137931035,0.425531914893617,-3.0,(-120),(-120),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Kassel (11)|david fix|michel hopp|7/8/26 9:00 AM|-190|+135
2026-07-08 09:45:52,2026-07-08 09:45:52,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,4,Aryan Shah,Anton Matusevich,aryan shah,anton matusevich,7/8/26 9:00 AM,7/8/26 9:00 AM,False,+160,-230,2.6,1.434782608695652,0.3846153846153846,0.696969696969697,+3.5,(-130),(-110),21.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Kassel (11)|anton matusevich|aryan shah|7/8/26 9:00 AM|+160|-230
2026-07-08 09:45:53,2026-07-08 09:45:53,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,5,Daniel Siniakov,Calvin Mueller,daniel siniakov,calvin mueller,7/8/26 10:00 AM,7/8/26 10:00 AM,False,-600,+350,1.1666666666666667,4.5,0.8571428571428571,0.2222222222222222,-5.5,(-115),(-125),19.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Kassel (11)|calvin mueller|daniel siniakov|7/8/26 10:00 AM|-600|+350
2026-07-08 09:45:54,2026-07-08 09:45:54,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,6,Adrian Oetzbach,Justin Schlageter,adrian oetzbach,justin schlageter,7/8/26 10:00 AM,7/8/26 10:00 AM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.5,(-120),(-120),22.0,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Kassel (11)|adrian oetzbach|justin schlageter|7/8/26 10:00 AM|-140|EVEN
2026-07-08 09:45:54,2026-07-08 09:45:54,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,7,Dominik Recek,Luca Castagnola,dominik recek,luca castagnola,7/8/26 10:00 AM,7/8/26 10:00 AM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.5,(-125),(-115),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Kassel (11)|dominik recek|luca castagnola|7/8/26 10:00 AM|-140|EVEN
2026-07-08 09:45:55,2026-07-08 09:45:55,bovada,ITF Men's - ITF Men Kassel (11),ITF,ITF Men Kassel,4,8,Arian Barbic,Matthew William Donald,arian barbic,matthew william donald,7/8/26 10:00 AM,7/8/26 10:00 AM,False,+1600,-20000,17.0,1.005,0.058823529411764705,0.9950248756218907,+7.5,(-130),(-110),,,,True,True,False,True,ITF Men's - ITF Men Kassel (11)|arian barbic|matthew william donald|7/8/26 10:00 AM|+1600|-20000
